,Date,Open,High,Low,Close,V,OI
176,2017-01-11T09:30:00+0530,18541.95,18585.7,18532.55,18575.95,0,0
177,2017-01-11T09:45:00+0530,18576.0,18606.3,18566.25,18594.4,0,0
178,2017-01-11T10:00:00+0530,18594.35,18619.55,18573.2,18616.45,0,0
179,2017-01-11T10:15:00+0530,18616.3,18638.45,18612.65,18619.75,0,0
180,2017-01-11T10:30:00+0530,18620.2,18637.65,18612.35,18626.3,0,0
181,2017-01-11T10:45:00+0530,18626.0,18641.65,18614.15,18638.0,0,0
182,2017-01-11T11:00:00+0530,18638.1,18670.5,18638.1,18660.2,0,0
183,2017-01-11T11:15:00+0530,18661.55,18700.95,18658.0,18700.9,0,0
184,2017-01-11T11:30:00+0530,18701.25,18703.05,18676.9,18686.9,0,0
185,2017-01-11T11:45:00+0530,18686.5,18698.2,18674.05,18698.05,0,0
186,2017-01-11T12:00:00+0530,18699.05,18725.15,18693.25,18716.25,0,0
187,2017-01-11T12:15:00+0530,18717.2,18723.6,18703.8,18715.95,0,0
188,2017-01-11T12:30:00+0530,18716.25,18732.6,18714.95,18726.5,0,0
189,2017-01-11T12:45:00+0530,18726.75,18791.9,18725.45,18772.4,0,0
190,2017-01-11T13:00:00+0530,18773.0,18800.45,18754.8,18800.45,0,0
191,2017-01-11T13:15:00+0530,18800.8,18811.4,18785.3,18809.2,0,0
192,2017-01-11T13:30:00+0530,18808.55,18827.9,18800.8,18818.1,0,0
193,2017-01-11T13:45:00+0530,18817.95,18850.05,18813.05,18843.4,0,0
194,2017-01-11T14:00:00+0530,18843.8,18876.6,18830.35,18856.7,0,0
195,2017-01-11T14:15:00+0530,18856.75,18888.1,18847.35,18858.85,0,0
196,2017-01-11T14:30:00+0530,18860.1,18889.45,18851.9,18854.3,0,0
197,2017-01-11T14:45:00+0530,18855.0,18874.55,18848.05,18873.85,0,0
198,2017-01-11T15:00:00+0530,18872.6,18872.6,18807.35,18808.55,0,0
199,2017-01-11T15:15:00+0530,18807.2,18836.9,18800.55,18808.8,0,0
200,2017-01-12T09:15:00+0530,18885.45,18945.25,18853.75,18919.85,0,0
201,2017-01-12T09:30:00+0530,18921.35,18965.7,18915.6,18956.5,0,0
202,2017-01-12T09:45:00+0530,18955.6,18960.5,18827.6,18839.4,0,0
203,2017-01-12T10:00:00+0530,18843.9,18871.8,18806.25,18823.25,0,0
204,2017-01-12T10:15:00+0530,18822.8,18859.8,18819.95,18847.15,0,0
205,2017-01-12T10:30:00+0530,18845.7,18860.4,18831.5,18848.55,0,0
206,2017-01-12T10:45:00+0530,18848.55,18888.05,18837.8,18870.55,0,0
207,2017-01-12T11:00:00+0530,18870.5,18884.1,18847.6,18869.55,0,0
208,2017-01-12T11:15:00+0530,18869.2,18890.35,18858.8,18889.35,0,0
209,2017-01-12T11:30:00+0530,18889.2,18891.9,18856.85,18857.0,0,0
210,2017-01-12T11:45:00+0530,18856.55,18865.7,18837.95,18846.55,0,0
211,2017-01-12T12:00:00+0530,18847.7,18877.65,18843.25,18868.9,0,0
212,2017-01-12T12:15:00+0530,18868.45,18875.95,18854.4,18868.5,0,0
213,2017-01-12T12:30:00+0530,18868.15,18884.4,18851.4,18870.5,0,0
214,2017-01-12T12:45:00+0530,18871.4,18897.95,18866.1,18891.45,0,0
215,2017-01-12T13:00:00+0530,18891.65,18922.6,18890.2,18917.1,0,0
216,2017-01-12T13:15:00+0530,18917.3,18926.35,18905.1,18910.6,0,0
217,2017-01-12T13:30:00+0530,18908.65,18913.8,18856.95,18871.85,0,0
218,2017-01-12T13:45:00+0530,18871.85,18912.35,18871.85,18900.1,0,0
219,2017-01-12T14:00:00+0530,18899.65,18906.3,18874.5,18874.5,0,0
220,2017-01-12T14:15:00+0530,18874.8,18876.2,18829.6,18843.75,0,0
221,2017-01-12T14:30:00+0530,18846.05,18887.35,18846.05,18873.85,0,0
222,2017-01-12T14:45:00+0530,18873.5,18894.1,18869.3,18878.85,0,0
223,2017-01-12T15:00:00+0530,18876.0,18903.5,18870.7,18874.75,0,0
224,2017-01-12T15:15:00+0530,18876.7,18886.95,18851.45,18879.05,0,0
225,2017-01-13T09:15:00+0530,18949.7,18950.15,18853.75,18859.3,0,0
226,2017-01-13T09:30:00+0530,18858.7,18868.45,18830.45,18849.5,0,0
227,2017-01-13T09:45:00+0530,18849.5,18874.8,18807.5,18822.95,0,0
228,2017-01-13T10:00:00+0530,18822.15,18865.65,18804.65,18814.55,0,0
229,2017-01-13T10:15:00+0530,18813.35,18819.55,18781.6,18806.95,0,0
230,2017-01-13T10:30:00+0530,18807.2,18853.25,18806.35,18844.95,0,0
231,2017-01-13T10:45:00+0530,18845.8,18866.4,18831.95,18832.1,0,0
232,2017-01-13T11:00:00+0530,18833.0,18856.95,18831.15,18847.6,0,0
233,2017-01-13T11:15:00+0530,18848.2,18873.45,18830.0,18867.45,0,0
234,2017-01-13T11:30:00+0530,18867.6,18899.55,18866.45,18888.8,0,0
235,2017-01-13T11:45:00+0530,18888.0,18895.3,18867.2,18893.95,0,0
236,2017-01-13T12:00:00+0530,18894.9,18913.35,18886.4,18900.3,0,0
237,2017-01-13T12:15:00+0530,18898.9,18905.25,18868.1,18871.3,0,0
238,2017-01-13T12:30:00+0530,18878.2,18885.35,18864.25,18867.25,0,0
239,2017-01-13T12:45:00+0530,18868.5,18893.5,18866.6,18885.8,0,0
240,2017-01-13T13:00:00+0530,18885.9,18899.3,18870.9,18889.05,0,0
241,2017-01-13T13:15:00+0530,18889.2,18910.5,18884.15,18901.4,0,0
242,2017-01-13T13:30:00+0530,18901.8,18930.6,18896.25,18908.7,0,0
243,2017-01-13T13:45:00+0530,18908.6,18926.25,18877.35,18889.85,0,0
244,2017-01-13T14:00:00+0530,18889.25,18908.2,18870.4,18873.35,0,0
245,2017-01-13T14:15:00+0530,18872.8,18889.9,18859.95,18879.15,0,0
246,2017-01-13T14:30:00+0530,18879.8,18904.5,18878.0,18884.0,0,0
247,2017-01-13T14:45:00+0530,18883.95,18911.75,18883.95,18907.2,0,0
248,2017-01-13T15:00:00+0530,18909.05,18925.7,18902.25,18904.7,0,0
249,2017-01-13T15:15:00+0530,18905.5,18927.45,18890.7,18908.9,0,0
250,2017-01-16T09:15:00+0530,18899.7,18956.0,18866.65,18943.55,0,0
251,2017-01-16T09:30:00+0530,18943.55,18949.45,18873.25,18893.5,0,0
252,2017-01-16T09:45:00+0530,18892.95,18915.35,18889.95,18914.2,0,0
253,2017-01-16T10:00:00+0530,18915.7,18949.75,18914.2,18932.0,0,0
254,2017-01-16T10:15:00+0530,18932.05,18986.3,18931.8,18964.25,0,0
255,2017-01-16T10:30:00+0530,18964.4,19000.0,18957.5,18984.05,0,0
256,2017-01-16T10:45:00+0530,18984.5,18988.35,18943.5,18951.9,0,0
257,2017-01-16T11:00:00+0530,18951.3,18980.35,18947.9,18973.25,0,0
258,2017-01-16T11:15:00+0530,18973.05,18992.2,18963.7,18979.05,0,0
259,2017-01-16T11:30:00+0530,18978.6,18998.9,18974.55,18990.45,0,0
260,2017-01-16T11:45:00+0530,18989.15,18999.2,18969.85,18975.55,0,0
261,2017-01-16T12:00:00+0530,18974.45,18990.3,18963.8,18977.2,0,0
262,2017-01-16T12:15:00+0530,18976.45,18992.1,18969.15,18985.7,0,0
263,2017-01-16T12:30:00+0530,18985.7,19012.05,18981.3,18990.25,0,0
264,2017-01-16T12:45:00+0530,18989.65,19048.5,18989.65,19033.5,0,0
265,2017-01-16T13:00:00+0530,19033.7,19058.5,19030.8,19049.25,0,0
266,2017-01-16T13:15:00+0530,19048.85,19077.7,19048.85,19062.7,0,0
267,2017-01-16T13:30:00+0530,19064.2,19109.55,19052.0,19094.45,0,0
268,2017-01-16T13:45:00+0530,19095.4,19112.95,19068.3,19069.1,0,0
269,2017-01-16T14:00:00+0530,19069.25,19107.5,19063.4,19091.7,0,0
270,2017-01-16T14:15:00+0530,19092.25,19101.85,19082.95,19101.55,0,0
271,2017-01-16T14:30:00+0530,19098.2,19108.1,19091.75,19098.1,0,0
272,2017-01-16T14:45:00+0530,19099.1,19134.5,19098.75,19126.9,0,0
273,2017-01-16T15:00:00+0530,19127.8,19133.35,19072.35,19097.45,0,0
274,2017-01-16T15:15:00+0530,19096.65,19111.8,19085.6,19110.65,0,0
275,2017-01-17T09:15:00+0530,19128.15,19181.05,19128.15,19162.0,0,0
276,2017-01-17T09:30:00+0530,19159.2,19190.8,19130.5,19169.95,0,0
277,2017-01-17T09:45:00+0530,19170.75,19202.15,19153.2,19185.35,0,0
278,2017-01-17T10:00:00+0530,19185.75,19191.9,19160.45,19180.25,0,0
279,2017-01-17T10:15:00+0530,19179.7,19184.3,19112.8,19135.1,0,0
280,2017-01-17T10:30:00+0530,19135.15,19139.25,19071.0,19098.05,0,0
281,2017-01-17T10:45:00+0530,19096.75,19114.1,19090.75,19097.7,0,0
282,2017-01-17T11:00:00+0530,19097.4,19103.55,19064.45,19087.9,0,0
283,2017-01-17T11:15:00+0530,19087.5,19091.55,19048.65,19065.25,0,0
284,2017-01-17T11:30:00+0530,19066.15,19081.6,19062.6,19073.8,0,0
285,2017-01-17T11:45:00+0530,19073.9,19076.95,19035.0,19039.95,0,0
286,2017-01-17T12:00:00+0530,19039.65,19049.0,19007.3,19019.25,0,0
287,2017-01-17T12:15:00+0530,19019.2,19036.5,19017.4,19028.65,0,0
288,2017-01-17T12:30:00+0530,19028.95,19031.0,18981.85,18996.5,0,0
289,2017-01-17T12:45:00+0530,18995.35,19028.8,18993.7,19020.2,0,0
290,2017-01-17T13:00:00+0530,19020.55,19083.05,19020.55,19071.75,0,0
291,2017-01-17T13:15:00+0530,19071.55,19084.85,19065.55,19065.95,0,0
292,2017-01-17T13:30:00+0530,19066.45,19077.85,19053.9,19075.6,0,0
293,2017-01-17T13:45:00+0530,19077.9,19077.9,19053.7,19060.6,0,0
294,2017-01-17T14:00:00+0530,19060.95,19077.2,19051.75,19065.7,0,0
295,2017-01-17T14:15:00+0530,19066.05,19070.25,19047.8,19056.0,0,0
296,2017-01-17T14:30:00+0530,19056.0,19071.3,19043.95,19063.7,0,0
297,2017-01-17T14:45:00+0530,19064.4,19100.5,19064.4,19086.9,0,0
298,2017-01-17T15:00:00+0530,19086.45,19097.85,19072.2,19076.55,0,0
299,2017-01-17T15:15:00+0530,19076.95,19079.7,19023.3,19031.85,0,0
300,2017-01-18T09:15:00+0530,19074.85,19186.75,19074.85,19185.95,0,0
301,2017-01-18T09:30:00+0530,19187.4,19246.55,19181.75,19228.8,0,0
302,2017-01-18T09:45:00+0530,19229.6,19250.35,19211.85,19225.05,0,0
303,2017-01-18T10:00:00+0530,19224.9,19255.35,19222.2,19240.25,0,0
304,2017-01-18T10:15:00+0530,19239.05,19276.25,19234.8,19268.35,0,0
305,2017-01-18T10:30:00+0530,19263.6,19271.9,19238.45,19245.95,0,0
306,2017-01-18T10:45:00+0530,19246.3,19255.75,19229.35,19230.65,0,0
307,2017-01-18T11:00:00+0530,19230.4,19249.65,19219.05,19249.4,0,0
308,2017-01-18T11:15:00+0530,19241.4,19262.0,19239.7,19260.6,0,0
309,2017-01-18T11:30:00+0530,19261.2,19265.6,19242.4,19246.65,0,0
310,2017-01-18T11:45:00+0530,19247.0,19260.1,19240.65,19246.55,0,0
311,2017-01-18T12:00:00+0530,19246.6,19252.0,19182.45,19182.45,0,0
312,2017-01-18T12:15:00+0530,19184.25,19200.55,19159.15,19179.1,0,0
313,2017-01-18T12:30:00+0530,19180.2,19211.3,19175.25,19198.15,0,0
314,2017-01-18T12:45:00+0530,19196.1,19211.95,19189.75,19196.05,0,0
315,2017-01-18T13:00:00+0530,19197.65,19203.35,19165.9,19186.65,0,0
316,2017-01-18T13:15:00+0530,19186.85,19198.55,19174.5,19182.7,0,0
317,2017-01-18T13:30:00+0530,19183.2,19192.35,19155.55,19166.3,0,0
318,2017-01-18T13:45:00+0530,19166.55,19172.05,19120.1,19138.0,0,0
319,2017-01-18T14:00:00+0530,19139.5,19168.5,19135.25,19159.15,0,0
320,2017-01-18T14:15:00+0530,19157.7,19161.55,19116.2,19135.0,0,0
321,2017-01-18T14:30:00+0530,19135.1,19172.9,19134.7,19167.0,0,0
322,2017-01-18T14:45:00+0530,19167.0,19171.3,19144.5,19165.0,0,0
323,2017-01-18T15:00:00+0530,19162.55,19186.75,19154.9,19175.5,0,0
324,2017-01-18T15:15:00+0530,19176.35,19179.5,19150.8,19155.95,0,0
325,2017-01-19T09:15:00+0530,19165.35,19166.8,19088.9,19139.95,0,0
326,2017-01-19T09:30:00+0530,19143.0,19145.1,19083.8,19094.1,0,0
327,2017-01-19T09:45:00+0530,19094.1,19112.1,19080.9,19086.65,0,0
328,2017-01-19T10:00:00+0530,19086.75,19088.1,19047.1,19071.85,0,0
329,2017-01-19T10:15:00+0530,19072.45,19100.9,19063.75,19096.4,0,0
330,2017-01-19T10:30:00+0530,19097.15,19099.6,19076.15,19088.7,0,0
331,2017-01-19T10:45:00+0530,19088.75,19106.6,19078.55,19090.15,0,0
